Pic_id,Text,MetaphorOccurrence,Target,Source,SentimentCategory,text_ensure
2444.jpg,低碳出行绿色生活,1,地球,城市,1,"错误, 环境保护"
2445.jpg,节约用水你我做起,1,自然景色,灯泡,1,"错误。

正确的图中文字：
熄灯
一小时
熄灯一小时公益海报设计
天和置业
TIANS
GROUP
● 2010.04.16"
2446.jpg,设计坞低碳环保保护环境从低碳开始.,1,树苗,灯泡,1,"错误。
完整的图中文字是：
节约用电
浪费水电可耻，节约水电光荣"
2447.jpg,"讲文明 树新风 公益广告
被遗忘的记忆
不要让爱缺失
小时候他曾把你举过头顶",1,自然景色,灯泡,1,"错误
“讲文明 树新风”公益广告
低碳
节能我行动 低碳新生活
石嘴山市文明办 石嘴山市新闻传媒中心宣"
2448.jpg,节约用水循环用水,0,,,1,"错误

**完整的图中文字：**
2019
01/26
Your Logo Here L
节能减排
保护环境
environmental protection
节能减排·保护我们的环境
保护环境爱护我们的生态环境
国际海关日或国际海关节，被定于每年0月26日。国际海关日之日的为推广海关合作，促进国际贸易，以及建立各国海关组织间的紧密联系。国际海关日在1983年1月26日由世界海关组织设立，1984年1月26日正式举办庆祝活动，并于1996年1月26日开始，每年提出具体主题
￥50元优惠券 (重复出现4次)
千图网总部地址
上海市浦东开发区88号888弄
000-8888 8888
www.qiantu.com"
2449.jpg,小红书 韩后水润清透防晒霜 SPF50+ PA+++,0,,,0,正确
2450.jpg,"勤俭节约 低碳环保
家庭倡导十个窍门
1、使用节能灯，随手关灯、拔插头；
2、少用空调多开窗；
3、使用节水型洁具，循环用水；
4、温水洗衣自然晾晒；
5、随身自备饮水杯，不用一次性纸杯；
6、少喝瓶装饮料，多喝白开水；
7、外出用餐自备筷、勺等便携餐具；
8、购物使用布袋子，尽量不用塑料袋；
9、家里多养花种草，绿化居室环境；
10、建立家庭低碳档案，核算每月家庭减少。
家庭篇",0,,,0,"错误。

正确的图中文字：
行动起来
ACT NOW
保护野生动物
公益活动
PROTECT THE WILD ANIMAL
CHARITABLE ACTIVITIES

别让人类
成为最
孤单的生命

同一片天空同一个家园
THE SAME SKY AND THE SAME HOME

大熊猫/GIANT PANDA
大熊猫已在地球上生存了至少800万年，被誉为“活化石”和“中国国宝”，世界自然基金会的形象大使，是世界生物多样性保护的旗舰物种。
人类属于地球，地球不仅属于人类，都是宇宙的孩子，请停止杀戮！
HUMANS BELONG TO THE EARTH, THE EARTH NOT ONLY BELONGS TO HUMANS,
THEY ARE ALL CHILDREN OF THE UNIVERSE, PLEASE STOP KILLING!"
2451.jpg,拒绝酒驾,1,质量,无聊,0,"错误
图片中的完整文字是：
手表广告
国外一家钟表公司的广告是:
本公司在世界各地的维修人员闲得无聊。
是短的科幻小说"
2452.jpg,"杰士邦
杰士邦
站酷
站酷
黄金爱情
黄金持久
站酷ID: MrSOL",1,灯泡,叶子,0,"错误

**完整的图中文字：**
把您的节能环保意识传递给您身边的人
通过您的行动去影响您身边的人......
亮出自己的节能习惯
亮出自己的环保行动
亮出自己的关爱精神
每一次每一个人每一个举动 微不足道的节约乘以13亿将汇集惊人的力量
------举手之劳,我们可以做的更多"
2453.jpg,知识让人生更加精彩,0,,,0,"错误
THAT JUST DOESN'T LOOK PR�MIUM"
2454.jpg,"一、 第十七届金犊奖
东方广告 金犊奖 消失篇

创意分析:
1、 随着全球气候的变暖日益严重，北极熊将濒临灭绝。
2、 随着全球气候的变暖日益严重，企鹅将濒临灭绝。
画面上简单的画出北极熊和企鹅的形象，再加上“不要让这成为一张白纸”，很明确的告诉人们要保护南北极，保护北极熊和企鹅。
不要让这成为一张白纸
不要让这成为一张白纸",0,,,1,"错误。
倡节约
勤俭食堂文化建设
我们的食堂少了浪费，少了喧闹，多了和谐，多了温馨。天地“粮”心，珍食莫蚀。一粥一饭当思来之不易。一丝一缕恒念物力维艰。古诗《悯农》你我读，盘中餐苦当记住。节约光荣，浪费可耻。让我们携手努力共建食堂文明。
食堂就餐准则
谁知盘中餐，粒粒皆辛苦
食堂文化标语
民以食为天，食以安为先"
2455.jpg,"别让你的善举
显得力不从心
创意思想：本作品呈现的一个身形较胖的人想弯腰捡地上的香蕉皮，因身形的原因略显吃力和笨拙，警示人们爱护环境很重要，但身体健康一样必不可少。",1,手,绿叶,1,"错误
图中文字：保护环境爱护地球 昵图网 www.nipic.com BY:文岸 NO:20110624190144583333"
2456.jpg,"救助野生动物
保护人类的朋友
禁止捕杀
野生动物
救助 绿色家园
动物 保护动物
与野生动物生存于自然环境中，确保其生命链不被破坏，将会有更更完整的整体。体内事物都有紧密联系，食用野生动物对人类健康可能存在极大风险。",0,,,1,"错误
奔梦路上 讲文明树新风 公益广告 梦中国 中国精神 中国形象 中国文化 中国表达 XXXXXX庄慎宣 劲如意"
2457.jpg,绿色低碳生活,0,,,1,"错误。

完整的图中文字是：
金地时代广场
GEMDALE TIMES PLAZA
请珍惜
我们赖以生存的
生命之源——水
Qing Zhenxi Women
Laiyishengcunde Shengmingzhiyuan Shui
节约水源
造福后代
图片天下photophoto.cn 编号：19020890"
2458.jpg,@L言L语文,1,路,琴弦,1,"错误，完整的图中文字为：
文明健康 有你有我
奏响绿色怀柔主旋律
绿色交通·绿色出行·绿色城市
北京怀柔 周作利作
北京市怀柔区精神文明建设委员会"
2459.jpg,"粒米虽小犹不易 不易
莫把辛苦当儿戏",0,,,1,"错误。
正确的图中文字为：环保广告美化环境从我做起绿色生活>>>低碳出行从我做起LOW CARBONGOOD FAITH IS AFFORDABLE BEST ASSURED PURCHASEWE ARE IN ACTIONWE ARE IN ACTION美化环境从我做起绿色生活>>>低碳出行从我做起LOW CARBONWE ARE IN ACTIONWE ARE IN ACTION绿色生活>>>低碳出行从我做起LOW CARBONGOOD FAITH IS AFFORDABLE BEST ASSURED PURCHASEWE ARE IN ACTIONWE ARE IN ACTION美化环境从我做起美化环境从我做起绿色生活>>>低碳出行从我做起LOW CARBONWE ARE IN ACTIONWE ARE IN ACTIONPSD|精心设计高清300分辨率竖版尺寸:宽3780X高6074横版尺寸:宽6496X高3307DM单/印刷品/海报/展架/易拉宝/户外喷绘写真"
2460.jpg,"节约用水
培养节水意识·科学合理用水
节约用水
看似是一滴水，但是里面的学问很深
（水滴形状内包含的词汇，以词云形式呈现，主要包括：节水、科学、合理、水资源、生命、短缺、生存、珍惜、点滴、水）
真正节水
不明白“节水”二字真正含义的人，总是错误地认为，节水是限制用水，甚至是不让用水。其实，节水是让人合理地用水，高效率地用水，不会随意地浪费。",1,灯泡,植物,1,"错误。

**完整的图中文字：**

**左侧图片：**
节约用电
让爱心从这里开始
从现在开始，节约每一度电，节约每一滴水，节约每一升油，节约每一张纸，随手关灯，节约用水，出行少开汽车，保护环境，人人有责。
与自然 节能减排 从一个细微动作开始

**中间图片：**
减少尾气排放
保护我们的环境
从现在开始，节能减排，节约每一度电，节约每一滴水，节约每一升油，节约每一张纸，随手关灯，节约用水，出行少开汽车，保护环境，人人有责。
与自然 节能减排 从一个细微动作开始

**右侧图片：**
节约每一度电
与自然 节能减排 从一个细微动作开始"
2461.jpg,勤俭节约,0,,,1,"错误。

**完整的图中文字:**
尾气吸收站
空气能让我们生活，
不要让它只满汽车尾气的味道
加速吸收尾气，
让花草更翠绿"
2462.jpg,减少原料，回收再生，重新利用。,1,安全带,蟒,0,"错误。
百家号 / 我剪你石888"
2463.jpg,节约用水 请珍惜爱护每一滴生命的源泉 节约用水人人有责 节约电能，能够减少不必要的电能损失为企业减少电费支出，降低成本，提高经济效益，从而使有限的电力发挥更大的社会经济效益，提高电能利用率，更为有效地利用好电力资源。节约用电可以减少企业不必要的电能损失，降低成本，提高经济效益，从而使有限的电力发挥更大的社会经济效益，提高电力利用率，更有效地利用电力资源。红动中国 · 江西站,1,羽毛,食物,1,错误。图中没有“市”字。
2464.jpg,"布拉姆胡尔茨
斯马兰摩洛哥运动
500毫升
喝更多的蔬菜",1,文字,酒瓶,0,"错误。
完整的图中文字：
拒绝酒驾
珍爱生命 远离酒驾
安驾
文明出行
珍爱生命/远离酒驾
Q千图网"
2465.jpg,"讲文明树新风
公益广告
中国精神 中国形象
中国文化 中国表达
书中自有颜如玉。
忠厚传家久
读书继世长",0,,,1,"错误
意识危机 节约能源
节约用水"
2466.jpg,《拒绝酒驾公益广告》,1,车轮,地球,0,"错误
海峡两岸“乐善杯”公益广告风采展
公益广告参赛作品 789号
我们没有备胎...
东南网
fjisen.com
节能减排 你我同行"
2467.jpg,"保护环境 共建美好家园
世界环境日
爱护家园·保护环境
共同创造我们的美好家园",1,高跟鞋,斑马,0,错误
2468.jpg,"弱不禁风的菜鸟
这个舞台你玩不来
暑期实习有计划 M-ZONE人接“招”吧！
想在全球500强企业体验上市公司团队文化吗？
想参与更多社会实践活动提前积累职场经验吗？
想加入湖南移动“M-ZONE大本营”成为营销精英吗？
湖南移动将为您提供这样的机会。
2011年6月20日
湖南移动2011年
校园暑期培训实习计划将正式启动
欢迎广大在校学生积极参与！",0,,,1,"错误。

**完整的图中文字：**

**左侧海报：**
创文明城 建美好家园 公益广告
环卫保洁
家园多一份绿色
文明多一份温馨
·开展专项治理·
石景山区精神文明建设委员会办公室 宣

**右侧海报：**
创文明城 建美好家园 公益广告
环卫保洁
爱护环境
从我做起
·不留卫生死角·
石景山区精神文明建设委员会办公室 宣"
2469.jpg,首付? 对面买两个包而已,0,,,1,"错误。
正确的图中文字是：觅知网"
2470.jpg,"保护水资源 · 共建和平生态 · 共享绿色生活
世界水日 节约用水
世界水日
一滴清水，一片绿地，一个地球
3月22日
一滴水，一片绿地，一个地球，世界水日",0,,,1,"错误。
垃圾分类对环
境保护的贡献
少砍伐树木18.891 (棵)
节省石油26.597 (桶)
减少二氧化碳排放22369.287 (千克)
新浪微博名字: 成都绿色地球; 腾讯微博: 成都绿色地球、官方网站: www.lvsediqiu.com"
2471.jpg,"共克时艰
人人有责
2020 抗击疫情
别来无恙
别来无恙",1,节能,灯泡,1,"错误
节能减排 节约用电 珍惜我们身边的能源"
2472.jpg,,0,,,1,错误，低碳生活
2473.jpg,"爱护环境
需要你我共同的参与
倡导节能环保
享受低碳生活
绿色环保 占领节能
保护环境从我们做起
节能环保挂图",0,,,1,"错误。

图中文字为：
SAVE WATER SAVE LIFE
?? ?? ? | ?? ?? ?? ?????
SAVE WATER
03.22
2020 GLOBAL ENVIRONMENT FORUM
EPAUDIO. environment preservation"
2474.jpg,乐善之本助人为快会聚爱心共创未来传递温暖爱心正能量扶贫助学共同托起明天的太阳国家和社会通过某种形式来帮助个学子完成学业例如国家在各地方执行的国家助学贷款申请某社会团体和机构资助活动以及各地方学校实施的奖助学金这些都或多或少地帮助学生家庭减少了不少求学所需的费用即完成和实现助学方可筑梦后成铸人的历程,1,孩子,白发,0,"错误。

完整的图中文字：
关心家里老人
常回家看看
儿时父亲说
白发是岁月的痕迹
长大我才懂
其实
我才是他的白发
我成长
他操心"
2475.jpg,极限挑战 等你来战,0,,,0,正确
2476.jpg,"节能———珍惜资源
减排———爱护环境
降耗———从你我做起
创造生态企业",0,,,0,"错误
“没告诉我妈，怕她和我拼命。”"
2477.jpg,提倡再利用，节约能源开发新能源，创建亲环境节约用电，从我做起优化管理，合理用水,1,信号塔,植物,0,正确
2478.jpg,"低碳生活 从我做起

1、少用纸巾，重拾手帕，保护森林，低碳生活。
2、每张纸都双面打印，相当于保留下半片 原本将被砍掉的森林；
3、随手关灯、开关、拔插头，这是第一步， 也是个人修养的表现；不坐电梯爬楼梯，省下大 家的电，换自己的健康；
4、绿化不仅是去郊区种树，在家种些花草 一样可以，还无须开车；
5、是的，一只塑料袋5毛钱，但它造成的 污染可能是5毛钱的50倍；
6、完美的浴室未必一定要有浴缸；已经 安了，未必每次都用；已经用了，请用积水来冲洗马桶；
7、关掉不用的电脑程序，减少硬盘工作量，既省电也维护你的电脑；
8、想避开车来说，骑自行车上下班的人一不担 心油价涨，二不担心体重涨；
9、可以理直气壮地说，衣服攒够一桶再洗不是因为懒，而是为了 节约水电；
10、把一个孩子从婴儿期养到学龄前，花费确实不少，部分玩具、衣物、书籍用二手的就好；
11、如果堵车的队伍太长，还是先熄了火，安心等会儿吧；
12、定期检查轮胎气压，气量过低或过足都会增加油耗；
13、定期清洗空调，不仅为了健康，还可以省不少电；
14、一般的车用93#油就够了，盲目使用97#可能既废油，还伤发动机；
15、跟老公交司机学习如何省油：少用急刹，把油门松了，靠惯性滑过去；
16、有些人，尤其是女性，洗个澡用掉四五十升水，洁癖也不用这么夸张；
17、科学地勤俭节约是优良传统；剩菜冷却后，用保鲜膜包好再送进冰箱；热气不仅增加冰 箱做功，还会结霜，双重费电；
18、其实空调外机都是按照防水要求设计的，给它穿外套，只会 降低散热效果，当然费电；
19、洗衣粉出泡多少与洗净能力之间无必然联系，而低泡洗衣粉 可以比高泡洗衣粉少漂洗几次，省水省电省时间；
20、洗衣机开强档比开弱档更省电，还能延长机器寿命；

世界环境日主题： 多个物种 一颗星球 一个未来
世界环境日中国主题：低碳减排 绿色生活",1,纸,树干,0,"错误，图中文字是：
减少使用一次性用品
1、减少使用纸杯
员工尽量使用自己的水杯，纸杯是给来客准备的。
开会时，请与会人员自带水杯。
2、减少使用一次性用品
多用手帕擦汗、擦手，可减少卫生纸、面纸的浪费。
尽量使用抹布。使用可更换笔芯的圆珠笔、钢笔替换一次性书写笔。"
2479.jpg,食堂文化。谁知盘中餐，粒粒皆辛苦。是生命，不浪费。一饭，来之不易。心，浪费。今天不剩饭，从我做起。因为，我是“光盘”。倡导光盘行动。订餐叫光盘。光盘的饭菜。光盘美德。,0,,,1,"错误
完整的图中文字：保护动物 保护野生动物从你我做起 【爱心 慈善 公益】 编号: 9826861 红动中国 (www.redocn.com) 造物设计"
2480.jpg,醉驾打开的是监狱与地狱之门,0,,,0,"错误
吾淘网"
2481.jpg,"2019年4月23日 星期二
知识就是财富 时间就是金钱
全民阅读
爱上阅读
读好书 读一本书 有一个美好生活
世界读书日
让阅读成为习惯
在书里寻找自己心灵的居所，走进阅读的密林。
世界图书和版权日",1,禁止符号,咖啡豆,0,"错误
巴黎咖啡
为了让您能有一个舒适的环境进餐，此处禁止吸烟，谢谢您的配合。"
2482.jpg,"节约低碳 利用清洁能源 保护我们的生态环境
节约低碳 减少尾气排放 保护我们的环境
节约低碳 节约用电 珍惜我们的能源
节约低碳 节能减排 关系民生, 利国利民
节约低碳 开发新能源 保护我们的生态环境
节约低碳 爱护我们的环境 可以从我们身边的小事做起
节约低碳 循环利用资源 保护我们的地球
节约低碳 节约用水 珍惜我们的水资源
节约低碳 开发节能产品 节省现有宝贵资源
节约低碳 节能减排 造成的不仅仅是人类
节约低碳 减少废弃物 增加资源的循环利用
节约低碳 加强废气处理 保护我们的自然环境
节约低碳 保护环境 关系到每个人、每个家庭
节约低碳 保护环境 大爱世界, 大爱全人类
节约低碳 节约用电 让爱心从这里开始",0,,,1,"错误。
完整的图中文字是：
社会主义核心价值观
民族精神的核心"
2483.jpg,绿色城市 橙色出行 精诚公共自行车低碳生活健康行,0,,,0,"错误
图 4-27 POLO 汽车广告"
2484.jpg,多层保障更安全,0,,,1,"错误
正确的图中文字：光 光盘行动 粒粒皆辛苦"
2485.jpg,讲文明树新风 · 公益广告 中国精神 中国形象 中国文化 中国表达 黄河明珠 沙地绿洲 低碳生活 节能环保 使用节能灯 提倡双面打印 出行多骑自行车 购买散装物品 使用寿命长的轮胎 使用节水淋浴头 绿色净化空气 少用一次性产品 购买可循环使用产品 使用可充电电池 倡导低碳生活，绿色消费，循环利用的生态文明理念。 市民服务热线12345 中共乌海市委宣传部 乌海市文明办,1,困难压力,石头,1,"错误。
完整的图中文字是：
困难
压力
梦想"
2486.jpg,一步一个脚印,0,,,1,错误，图中文字是：控制污染。改善环境
2487.jpg,"中餐传承美食文化
中华美食
牛蛙恋上鱼头
没有特色怎么能吸引你！
滋补好味道
理想是墙上的美人.
现实是眼前的美蛙
厂家直销",1,爱心,树叶,1,"错误，请给出正确的图中文字。
错误的，完整的图中文字是：
节能减排
绿色未来
CONSERVE ENERGY, REDUCE EMISSIONS
节能减排有广义和狭义定义之分。广义而言，
节能减排是指节约物质资源和能量资源，
减少废弃物和环境有害物（包括三废和噪声等）排放；狭义而言，
节能减排是指节约能源和减少环境有害物排放。"
2488.jpg,"任重
全国控烟宣传形象大使：任重
支持
公共场所禁烟
为自己 为他人
全国戒烟热线: 12320 400805531
更多精彩
关注@卫生计生委控烟传播活动
国家卫生和计划生育委员会
承制 中国健康教育中心
贵州省疾控中心",0,,,1,"错误。

勤俭节约
珍惜每一粒粮食
一粥一饭 当思来之不易
节俭养德
拒绝浪费
中国传统美德"
2489.jpg,国际生物多样性日,0,,,0,"错误。
正确的图中文字：更多请点击头像 专北代驾 星期KTV量贩 地址:中山市坦洲镇前进路12号 网址:http://hi.nipic.com/people/7656346"
2490.jpg,环境保护,1,篮球,橘子皮,1,"错误
厨余垃圾
垃圾分类我出力
美丽重庆我受益
厨余垃圾：将剩菜剩饭、瓜皮果核菜叶碎骨、过期食品等生活中易腐烂的生物质废弃物投入到厨余垃圾容器中。"
2491.jpg,"熄灯
一小时
熄灯一小时公益海报设计
天和置业
天山集团
2010.04.16",1,动物,人,-1,"错误

用
动物
保护野生动物
Protection of wild animals
的眼睛看世界

世界动物保护协会（World Animal Protection）国际野生生物保护学会（Wildlife Conservation Society）
野生动物救援（Wildaid） 中国野生动物保护协会（China Wildlife Conservation Association）"
2492.jpg,"节约用电
浪费水电可耻，节约水电光荣",0,,,1,"错误，保护环境,从我做起!"
2493.jpg,"“讲文明 树新风”公益广告
低碳
节能我行动 低碳新生活
石嘴山市文明办 石嘴山市新闻传媒中心宣",0,,,-1,"错误, 智能地球 低碳行动"
2494.jpg,"2019
01/26
节能减排
保护环境
环境保护
节能减排·保护我们的环境
保护环境爱护我们的生态环境
国际海关日或国际海关节，被定于每年0月26日。国际海关日之日的为推广海关合作，促进国际贸易，以及建立各国海关组织间的紧密联系。国际海关日在1983年1月26日由世界海关组织设立，1984年1月26日正式举办庆祝活动，并于1996年1月26日开始，每年提出具体主题
￥50元优惠券 (重复出现4次)
千图网总部地址
上海市浦东开发区88号888弄
000-8888 8888",1,海洋,水,1,"错误，正确的图中文字是：
别让地球只剩下
一“杯”水"
2495.jpg,拒绝酒驾珍爱生命,0,,,0,错误，图中文字为：精卫填海，@小兰说教育
2496.jpg,"行动起来
立即行动
保护野生动物
公益活动
保护野生动物
慈善活动

别让人类
成为最
孤单的生命

同一片天空同一个家园
同样的天空，同样的家

大熊猫 大熊猫
大熊猫已在地球上生存了至少800万年，被誉为“活化石”和“中国国宝”，世界自然基金会的形象大使，是世界生物多样性保护的旗舰物种。
人类属于地球，地球不仅属于人类，都是宇宙的孩子，请停止杀戮！
人类属于地球，地球不仅属于人类，
他们都是宇宙的孩子，请停止杀戮！",0,,,1,"错误
保护珍贵濒危物种
关爱野生动物 保护绿色家园
保护鸟类 保护野生动物
维护生态平衡
猫头鹰： 鸟纲中有很多物种是国家一级、二级重点保护动物，如鹰类所有种、隼科所有种、鹦鹉科所有种、犀鸟科所有种、鹃形目所有种等等。鹃形目中的鸟类头部与猫极其相似，故俗称猫头鹰。
野外如遇此类物种不要捕捉、杀害；遇到此类物种受伤的情况，应及时与林业部门联系救助；也不要随便向他人购买养殖或食用。"
2497.jpg,"手表广告
国外一家钟表公司的广告是:
本公司在世界各地的维修人员闲得无聊。
是短的科幻小说",0,,,1,"错误。

完整的图中文字是：
汽车环保汇报动态PPT
在这里输入您的公司名称
您还可以根据需要编辑修改或调整内容"
2498.jpg,"把您的节能环保意识传递给您身边的人
通过您的行动去影响您身边的人......
亮出自己的节能习惯
亮出自己的环保行动
亮出自己的关爱精神
每一次每一个人每一个举动 微不足道的节约乘以13亿将汇集惊人的力量
------举手之劳,我们可以做的更多",0,,,1,"错误。
正确的图中文字是：别总留盏灯 下课记得要关灯"
2499.jpg,这看起来不太划算,0,,,1,"错误。
完整的图中文字：
社会主义核心价值观
关爱儿童
诚信
将文明树新风 公益广告"
2500.jpg,"倡节约
勤俭食堂文化建设
我们的食堂少了浪费，少了喧闹，多了和谐，多了温馨。天地“粮”心，珍食莫蚀。一粥一饭当思来之不易。一丝一缕恒念物力维艰。古诗《悯农》你我读，盘中餐苦当记住。节约光荣，浪费可耻。让我们携手努力共建食堂文明。
食堂就餐准则
谁知盘中餐，粒粒皆辛苦
食堂文化标语
民以食为天，食以安为先",1,脚,墙壁,0,错误，图中文字是：Foot odour? 哈佛设计
2501.jpg,保护环境爱护地球,1,水,地球,1,"错误。

完整的图中文字：
LOGO
COMPANY NAME
节约用水 从我做起
节约用水
Protect the earth
只要生命存在，生活就是美好的，让我们关爱我们的家园，关爱每一个珍贵而弱小的孩子，让我们同享一片蓝天！"
2502.jpg,奔梦路上 讲文明树新风 公益广告 梦中国 中国精神 中国形象 中国文化 中国表达 XXXXXX庄慎宣 劲如意,1,灯泡,水,1,"错误，正确的图中文字是：
熊猫办公TUKUPPT.COM
Photo Think Design"
2503.jpg,"金地时代广场
金地 时代 广场
请珍惜
我们赖以生存的
生命之源——水
请珍惜
赖以生存的 生命之源 水
节约水源
造福后代",1,地球,水,1,"错误
节 / 约 / 用 / 水 人 / 人 / 有 / 责
Everyone is responsible for saving water
觅知网"
2504.jpg,"文明健康 有你有我
奏响绿色怀柔主旋律
绿色交通·绿色出行·绿色城市
北京怀柔 周作利作
北京市怀柔区精神文明建设委员会",1,香烟,人,0,正确
2505.jpg,环保广告美化环境从我做起绿色生活 低碳出行从我做起 低碳 信仰是负担得起的最好保证 采购正在进行中 美化环境从我做起绿色生活 低碳出行从我做起 低碳在行动中 绿色生活 低碳出行从我做起 低碳 信仰是负担得起的最好保证 采购正在进行中 美化环境从我做起美化环境从我做起绿色生活 低碳出行从我做起 低碳在行动中,0,,,0,正确
2506.jpg,"节约用电
让爱心从这里开始
从现在开始，节约每一度电，节约每一滴水，节约每一升油，节约每一张纸，随手关灯，节约用水，出行少开汽车，保护环境，人人有责。
与自然 节能减排 从一个细微动作开始
减少尾气排放
保护我们的环境
从现在开始，节能减排，节约每一度电，节约每一滴水，节约每一升油，节约每一张纸，随手关灯，节约用水，出行少开汽车，保护环境，人人有责。
与自然 节能减排 从一个细微动作开始
节约每一度电
与自然 节能减排 从一个细微动作开始",0,,,0,"错误。

图中文字的正确内容为：
裱KT板+银色小边条、裱2mm雪弗板、裱5mm雪弗板、防水艺术布、双层亚克力夹画、PS发泡边框、仿红木边框、前开式铝合金边框等
可选用装裱材质 进店请先领券哦！
标语王旗舰店 专业定制
可定做其他规格、可装裱
可免费加企业名称或LOGO"
2507.jpg,"尾气吸收站
空气能让我们生活，
不要让它只满汽车尾气的味道
加速吸收尾气，
让花草更翠绿",0,,,1,正确
2508.jpg,百家号 / 我剪你石888,0,,,1,"错误
文明健康有你 有我
讲/文明 树/新/风
东坡有“礼”公益广告"
2509.jpg,,1,头,手指,0,错误，图中文字是：@视觉精选
2510.jpg,"拒绝酒驾
珍爱生命 远离酒驾
安驾
文明出行
珍爱生命/远离酒驾",0,,,1,"错误。
正确的图中文字是：
绿色城市2010 桂城公共自行车 橙色出行 低碳生活健康行 主办：南海区桂城街道办事处主办 承办：佛山电台 AUCHBRAND奥驰 品牌设计 www.hkauch.com"
2511.jpg,"意识危机 节约能源
节约用水",1,手,手指,1,"错误。

正确的图中文字：只有付出你才能拥有更多。"
2512.jpg,"海峡两岸“乐善杯”公益广告风采展
公益广告参赛作品 789号
我们没有备胎...
东南网
fjisen.com
节能减排 你我同行",1,纸飞机,天空,0,正确
2513.jpg,,0,,,1,"错误
正确的图中文字是：
低碳生活
节能减排
节能减排 低碳生活
常识一点通
郓城环境保护局制"
2514.jpg,"创文明城 建美好家园 公益广告
环卫保洁
家园多一份绿色
文明多一份温馨
·开展专项治理·
石景山区精神文明建设委员会办公室 宣

创文明城 建美好家园 公益广告
环卫保洁
爱护环境
从我做起
·不留卫生死角·
石景山区精神文明建设委员会办公室 宣",0,,,1,"错误。
正确的图中文字：
保护地球 保护生态平衡
节约用水 人人有责
珍惜水源
爱护家园
世界地球日 4/22
昵图网 www.nipic.com
By:897109227 No:20200831102706716000"
2515.jpg,,0,,,1,"错误。
正确的图中文字：
绿色环保模版海报设计
更多作品搜索用户名 lingyi1990 搜索
环保海报
LOGO
正版设计
低碳生活
爱心减力，绿色中国，我!一直!在!YOUTH
昵图网 www.nipic.com
更多海报请点击右边头像进入图库【绿色环保节能海报】专题内选购
By:lingyi1990 No:20150718110128100000"
2516.jpg,"垃圾分类对环
境保护的贡献
少砍伐树木18.891 (棵)
节省石油26.597 (桶)
减少二氧化碳排放22369.287 (千克)
新浪微博名字: 成都绿色地球; 腾讯微博: 成都绿色地球、官方网站: www.lvsediqiu.com",1,车,人生,1,"错误
君马汽车
人生总是要经过很长长长长长长长长的艰难
才会见到曙光
2800mm 超长长长长长轴距
7年 15万公里 无忧质保
12345 君马 SEEK 5
全领域精智大7座SUV"
2517.jpg,节能减排 节约用电 珍惜我们身边的能源,1,土壤,地球,1,正确
2518.jpg,低碳生活,1,房子,文字,1,"错误
消防安全人人有责任
消防安全"
2519.jpg,"节约用水，拯救生命
世界节水日 水是我们生活的生命
节约用水
03.22
2020 全球环境论坛
环境保护",0,,,0,"错误。

**完整的图中文字：**

青春不常在
抓紧
谈恋爱

别跟姐装酷,
姐零下十几度!

温馨提示
请妥善保管好
您的随身物品和
女朋友

我要瘦
就像“我爱你”
说一说而已

不吃饱
哪有力气减肥!!!

请保管好随身物品
明枪易躲
暗箭难防

买就送：复古麻绳+钉的挂钩"
2520.jpg,"关心家里老人
常回家看看
儿时父亲说
白发是岁月的痕迹
长大我才懂
其实
我才是他的白发
我成长
他操心",1,水滴,炸弹,0,错误，完整的图中文字为：节约用水节约一滴水同爱一个家昵图网 www.nipic.com By:dlrttxs No:20200403181942877000
2521.jpg,上次自拍是这件衣服不能再穿了,0,,,1,"错误
正确的图中文字：
文明健康
“文明健康 有你有我”公益广告
社会主义核心价值观
富强 民主 文明 和谐
自由 平等 公正 法治
爱国 敬业 诚信 友善
志愿服务
奉献一份爱心，点燃一片希望
中共三明市委文明办（宣）"
2522.jpg,没告诉我妈，怕她和我拼命。,0,,,0,"错误
厉行节约 反对浪费 今天你打包了吗"
2523.jpg,关注成长共享明天,0,,,0,"错误
完整的图中文字：
我们可以热情、专注、高效、负责的精神和态度为客户提供专业的服务，因为我们深深知道，只有品牌能够成功才是真正的成功。
传播有道
COMMUNICATION WAY
专业至诚
PROFESSIONAL SINCERE
与客户共同发展，并肩前进的同路人。
我们深信自己定能成就
“全心全意为品牌创造价值”，这是我们不懈的动力，也是品牌形象变样的动力，我们深信——“品牌创造价值，形象产生力量”。
资中讯原
广告热线
400-691-1996
电子版: www.zytyn.cc
www.zyjieju.cc"
2524.jpg,"减少使用一次性用品
1、减少使用纸杯
员工尽量使用自己的水杯，纸杯是给来客准备的。
开会时，请与会人员自带水杯。
2、减少使用一次性用品
多用手帕擦汗、擦手，可减少卫生纸、面纸的浪费。
尽量使用抹布。使用可更换笔芯的圆珠笔、钢笔替换一次性书写笔。",1,苹果核,人脸,0,正确
2525.jpg,广告匠,0,,,1,"错误。
完整的图中文字：朋友让你心醉神迷的除了爱情还有这家店的香辣烤鱼哦!"
2526.jpg,仿红木相框装裱,1,头,老虎,0,"错误
正确的图中文字：
找大咖
寻能人
你行,你行你上嘛
如果你是老虎
不必委屈成小猫
来,干一票大的
大平台
大有可为
马上要人
招 策略总监(经理)、美术指导、高级文案"
2527.jpg,保护野生动物保护动物保护野生动物从你我做起,0,,,1,"错误
正确的图中文字是：
中国移动
光盘行动
投诉处理室行动起来"
